fuente,ejercicio,estado,dataset_id,dataset_titulo,recurso_id,recurso_nombre,recurso_descripcion,formato,url,archivo,descargado,bytes,md5,http,error,recurso_modificado,dataset_modificado
dicose,2023,actualizado,mgap-datos-actualizados-de-la-declaracion-jurada-de-existencias-dicose-snig-2023,Declaración Jurada de Existencias DICOSE – SNIG 2023,38a53a56-96ba-4cf7-94e9-284053b80cac,Metadatos de Códigos de Productos,Este recurso contiene los metadatos de códigos de productos.,CSV,https://catalogodatos.gub.uy/dataset/e6c13353-84e4-4bf5-ba2c-5ac373c06a9f/resource/38a53a56-96ba-4cf7-94e9-284053b80cac/download/productos.csv,data-raw/dicose/2023/metadatos-de-codigos-de-productos__38a53a56.csv,2026-09-25T06:19:39+0000,336,9f71c1011ea7a66321fee98ed9bd32e2,,,2024-04-11T15:19:21.878168,2024-04-11T18:24:48.509995
dicose,2023,actualizado,mgap-datos-actualizados-de-la-declaracion-jurada-de-existencias-dicose-snig-2023,Declaración Jurada de Existencias DICOSE – SNIG 2023,21f87a50-b3d5-4f5c-ba13-3c322cc324d9,Metadatos de Códigos de Tenencia de Tierra,Este recurso contiene los metadatos de códigos de tenencia de tierra.,CSV,https://catalogodatos.gub.uy/dataset/e6c13353-84e4-4bf5-ba2c-5ac373c06a9f/resource/21f87a50-b3d5-4f5c-ba13-3c322cc324d9/download/datostenenciastierra.csv,data-raw/dicose/2023/metadatos-de-codigos-de-tenencia-de-tierra__21f87a50.csv,2026-09-25T06:19:40+0000,3818,e0f5d3e9287d3bb28aaa33a401bb5fba,,,2024-04-11T15:32:50.362655,2024-04-11T18:24:48.509995
dicose,2023,actualizado,mgap-datos-actualizados-de-la-declaracion-jurada-de-existencias-dicose-snig-2023,Declaración Jurada de Existencias DICOSE – SNIG 2023,274309c2-0b6f-4dff-835b-ee6a88a486e5,Metadatos de Datos Animales,"Este recurso contiene los metadatos correspondientes a datos de animales, así como su origen y limitantes.",CSV,https://catalogodatos.gub.uy/dataset/e6c13353-84e4-4bf5-ba2c-5ac373c06a9f/resource/274309c2-0b6f-4dff-835b-ee6a88a486e5/download/datosanimales.csv,data-raw/dicose/2023/metadatos-de-datos-animales__274309c2.csv,2026-09-25T06:19:22+0000,5121,868ed3b5cd2455d4cdadd243fcd9e9b4,,,2024-04-11T14:37:59.781668,2024-04-11T18:24:48.509995
dicose,2023,actualizado,mgap-datos-actualizados-de-la-declaracion-jurada-de-existencias-dicose-snig-2023,Declaración Jurada de Existencias DICOSE – SNIG 2023,1d645814-508f-4230-8b88-42a26f7c3a67,Metadatos de Datos Generales,Este recurso contiene los metadatos de los datos generales.,CSV,https://catalogodatos.gub.uy/dataset/e6c13353-84e4-4bf5-ba2c-5ac373c06a9f/resource/1d645814-508f-4230-8b88-42a26f7c3a67/download/datosgenerales.csv,data-raw/dicose/2023/metadatos-de-datos-generales__1d645814.csv,2026-09-25T06:19:21+0000,4631,05191cfa828070c319ed1c7a45ef1117,,,2024-04-11T14:36:24.411470,2024-04-11T18:24:48.509995
dicose,2023,actualizado,mgap-datos-actualizados-de-la-declaracion-jurada-de-existencias-dicose-snig-2023,Declaración Jurada de Existencias DICOSE – SNIG 2023,d3bfc45d-906e-4303-a25c-bad0dd9e9287,Metadatos de Mejoramientos de Tierras,Este recurso contiene los metadatos de los mejoramientos de tierras.,CSV,https://catalogodatos.gub.uy/dataset/e6c13353-84e4-4bf5-ba2c-5ac373c06a9f/resource/d3bfc45d-906e-4303-a25c-bad0dd9e9287/download/datosmejoramientostierra.csv,data-raw/dicose/2023/metadatos-de-mejoramientos-de-tierras__d3bfc45d.csv,2026-09-25T06:19:27+0000,3829,d94ce0b8fec687bf8d75097bc16c9ce7,,,2024-04-11T14:57:28.198246,2024-04-11T18:24:48.509995
dicose,2023,actualizado,mgap-datos-actualizados-de-la-declaracion-jurada-de-existencias-dicose-snig-2023,Declaración Jurada de Existencias DICOSE – SNIG 2023,bcc12a7c-13f1-4ed5-993c-7b7f154ccd9d,Metadatos de Producción de Leche,Este recurso contiene los metadatos de producción de leche.,CSV,https://catalogodatos.gub.uy/dataset/e6c13353-84e4-4bf5-ba2c-5ac373c06a9f/resource/bcc12a7c-13f1-4ed5-993c-7b7f154ccd9d/download/datosproduccionleche.csv,data-raw/dicose/2023/metadatos-de-produccion-de-leche__bcc12a7c.csv,2026-09-25T06:19:27+0000,4321,02258b4e32840d0e198ffb4efb75f631,,,2024-04-11T15:01:39.413987,2024-04-11T18:24:48.509995
dicose,2023,actualizado,mgap-datos-actualizados-de-la-declaracion-jurada-de-existencias-dicose-snig-2023,Declaración Jurada de Existencias DICOSE – SNIG 2023,d34412ce-80e9-43a0-a939-de1022d7cb3c,Metadatos de Producción de Leche en Establecimiento,Este recurso contiene los metadatos de producción de leche en establecimiento.,CSV,https://catalogodatos.gub.uy/dataset/e6c13353-84e4-4bf5-ba2c-5ac373c06a9f/resource/d34412ce-80e9-43a0-a939-de1022d7cb3c/download/datosproduccionlecheenestablecimiento.csv,data-raw/dicose/2023/metadatos-de-produccion-de-leche-en-establecimiento__d34412ce.csv,2026-09-25T06:19:28+0000,4071,b5ebd6d3d0388bfc88691808c0d43e47,,,2024-04-11T15:03:27.652904,2024-04-11T18:24:48.509995
dicose,2023,actualizado,mgap-datos-actualizados-de-la-declaracion-jurada-de-existencias-dicose-snig-2023,Declaración Jurada de Existencias DICOSE – SNIG 2023,9b812519-177a-4483-8d8b-e189ccaea141,Metadatos de Tenencia de Tierra,Este recurso contiene los metadatos de tenencia de la tierra.,CSV,https://catalogodatos.gub.uy/dataset/e6c13353-84e4-4bf5-ba2c-5ac373c06a9f/resource/9b812519-177a-4483-8d8b-e189ccaea141/download/datostenenciastierra.csv,data-raw/dicose/2023/metadatos-de-tenencia-de-tierra__9b812519.csv,2026-09-25T06:19:25+0000,3818,e0f5d3e9287d3bb28aaa33a401bb5fba,,,2024-04-11T14:52:39.386550,2024-04-11T18:24:48.509995
dicose,2023,actualizado,mgap-datos-actualizados-de-la-declaracion-jurada-de-existencias-dicose-snig-2023,Declaración Jurada de Existencias DICOSE – SNIG 2023,790d6320-9628-4409-8f49-c45942f3ac57,Metadatos de Uso de la Tierra,Este recurso contiene los metadatos del uso de la tierra.,CSV,https://catalogodatos.gub.uy/dataset/e6c13353-84e4-4bf5-ba2c-5ac373c06a9f/resource/790d6320-9628-4409-8f49-c45942f3ac57/download/datosusostierra.csv,data-raw/dicose/2023/metadatos-de-uso-de-la-tierra__790d6320.csv,2026-09-25T06:19:26+0000,3793,7b4e6edc396fe691f59404cfa7eba0f5,,,2024-04-11T14:55:59.523097,2024-04-11T18:24:48.509995
dicose,2023,actualizado,mgap-datos-actualizados-de-la-declaracion-jurada-de-existencias-dicose-snig-2023,Declaración Jurada de Existencias DICOSE – SNIG 2023,4513d9af-48d3-45d2-ae14-b71426b1deae,Metadatos de códigos de usos de tierra,Este recurso contiene los metadatos de códigos de usos de tierra.,CSV,https://catalogodatos.gub.uy/dataset/e6c13353-84e4-4bf5-ba2c-5ac373c06a9f/resource/4513d9af-48d3-45d2-ae14-b71426b1deae/download/usostierra.csv,data-raw/dicose/2023/metadatos-de-codigos-de-usos-de-tierra__4513d9af.csv,2026-09-25T06:19:42+0000,220,f80938a7812a66a9f55b37f4fd45e2fa,,,2024-04-11T15:35:39.790830,2024-04-11T18:24:48.509995
dicose,2023,actualizado,mgap-datos-actualizados-de-la-declaracion-jurada-de-existencias-dicose-snig-2023,Declaración Jurada de Existencias DICOSE – SNIG 2023,1f0aad9c-17bf-4bfe-8706-6d6c518f2a35,Metadatos de especializaciones MGAP,Este recurso contiene los metadatos de códigos de especializaciones.,CSV,https://catalogodatos.gub.uy/dataset/e6c13353-84e4-4bf5-ba2c-5ac373c06a9f/resource/1f0aad9c-17bf-4bfe-8706-6d6c518f2a35/download/tiposproduccionmgap.csv,data-raw/dicose/2023/metadatos-de-especializaciones-mgap__1f0aad9c.csv,2026-09-25T06:19:43+0000,454,aa9c54a4b7798d09b5f5e25eb814c669,,,2024-04-11T15:27:37.490917,2024-04-11T18:24:48.509995
dicose,2023,actualizado,mgap-datos-actualizados-de-la-declaracion-jurada-de-existencias-dicose-snig-2023,Declaración Jurada de Existencias DICOSE – SNIG 2023,ce507aea-de65-4d20-a0f7-cd1c4c6c7348,Metadatos de tipos de producción MGAP,Este recurso contiene los metadatos de códigos de tipos de producción,CSV,https://catalogodatos.gub.uy/dataset/e6c13353-84e4-4bf5-ba2c-5ac373c06a9f/resource/ce507aea-de65-4d20-a0f7-cd1c4c6c7348/download/tiposproduccionmgap.csv,data-raw/dicose/2023/metadatos-de-tipos-de-produccion-mgap__ce507aea.csv,2026-09-25T06:19:44+0000,454,aa9c54a4b7798d09b5f5e25eb814c669,,,2024-04-11T15:28:54.307800,2024-04-11T18:24:48.509995
dicose,2023,actualizado,mgap-datos-actualizados-de-la-declaracion-jurada-de-existencias-dicose-snig-2023,Declaración Jurada de Existencias DICOSE – SNIG 2023,2df9367a-8be7-4207-a024-25c7c3c5fd94,Producción de Leche,"Para el ejercicio ganadero, departamento, actividad, etc. detalla la cantidad de tenedores con la producción de leche en litros.",CSV,https://catalogodatos.gub.uy/dataset/e6c13353-84e4-4bf5-ba2c-5ac373c06a9f/resource/2df9367a-8be7-4207-a024-25c7c3c5fd94/download/datosproduccionleche.csv,data-raw/dicose/2023/produccion-de-leche__2df9367a.csv,2026-09-25T06:19:27+0000,257786,b91398a94c935ecea4c0425364bd2b64,,,2024-04-11T15:00:58.033883,2024-04-11T18:24:48.509995
dicose,2023,actualizado,mgap-datos-actualizados-de-la-declaracion-jurada-de-existencias-dicose-snig-2023,Declaración Jurada de Existencias DICOSE – SNIG 2023,05a04652-f081-41a8-9e4f-177fb1d0126c,Producción de Leche en Establecimiento,"Para el ejercicio ganadero, departamento, actividad, etc. detalla la cantidad de leche en litros producida en establecimiento.",CSV,https://catalogodatos.gub.uy/dataset/e6c13353-84e4-4bf5-ba2c-5ac373c06a9f/resource/05a04652-f081-41a8-9e4f-177fb1d0126c/download/datosproduccionlecheenestablecimiento.csv,data-raw/dicose/2023/produccion-de-leche-en-establecimiento__05a04652.csv,2026-09-25T06:19:28+0000,20281,8bdfc95222cab8c711856cfce2d9172b,,,2024-04-11T15:02:19.498326,2024-04-11T18:24:48.509995
dicose,2023,actualizado,mgap-datos-actualizados-de-la-declaracion-jurada-de-existencias-dicose-snig-2023,Declaración Jurada de Existencias DICOSE – SNIG 2023,a9370491-2073-4e80-8d2b-99eadff3328d,Tenencia de Tierra,"Para el ejercicio ganadero, departamento, actividad, etc. detalla la cantidad de hectáreas explotadas.",CSV,https://catalogodatos.gub.uy/dataset/e6c13353-84e4-4bf5-ba2c-5ac373c06a9f/resource/a9370491-2073-4e80-8d2b-99eadff3328d/download/tenenciastierra.csv,data-raw/dicose/2023/tenencia-de-tierra__a9370491.csv,2026-09-25T06:19:24+0000,222,6e9a010e1ce0b17ce20ddc6cf50066b9,,,2024-04-11T14:51:52.520207,2024-04-11T18:24:48.509995
dicose,2023,actualizado,mgap-datos-actualizados-de-la-declaracion-jurada-de-existencias-dicose-snig-2023,Declaración Jurada de Existencias DICOSE – SNIG 2023,54a5aee8-34c4-4139-ab65-1df3b547889a,Uso de la Tierra,"Para el ejercicio ganadero, departamento, actividad, etc. detalla la cantidad de hectáreas según la explotación o uso de la tierra.",CSV,https://catalogodatos.gub.uy/dataset/e6c13353-84e4-4bf5-ba2c-5ac373c06a9f/resource/54a5aee8-34c4-4139-ab65-1df3b547889a/download/datosusostierra.csv,data-raw/dicose/2023/uso-de-la-tierra__54a5aee8.csv,2026-09-25T06:19:25+0000,2834104,911ca2ba08defcb8e1ca0cb2818637a7,,,2024-04-11T14:53:46.147706,2024-04-11T18:24:48.509995
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,6113fdaa-a048-4860-adca-d24626a54c9f,Animales detallados,"Para el ejercicio ganadero, departamento, actividad, etc. detalla los animales declarados por categoría.",CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/6113fdaa-a048-4860-adca-d24626a54c9f/download/datosanimalesdetallados.csv,data-raw/dicose/2024/animales-detallados__6113fdaa.csv,2026-09-25T06:19:52+0000,12592175,09b1a85e918d72a89cfc0058e404f2f8,,,2025-04-09T17:13:39.409724,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,142b5aac-6d31-411f-a533-27c19d485933,Códigos de actividades,Contiene los códigos de actividad que se definen al momento de la creación del DICOSE en base a los procesos productivos que va a desarrollar.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/142b5aac-6d31-411f-a533-27c19d485933/download/actividades.csv,data-raw/dicose/2024/codigos-de-actividades__142b5aac.csv,2026-09-25T06:20:00+0000,572,74ecc6dfa6d768160b6098c60692392a,,,2024-09-27T16:59:36.361388,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,9f694fec-f971-4077-aeea-b80ef5814732,Códigos de categoría,"Contiene las categorías para las especies (bovinos, ovinos, yeguarizos, suinos y caprinos) que figuran en la declaración jurada de existencias.",CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/9f694fec-f971-4077-aeea-b80ef5814732/download/categorias.csv,data-raw/dicose/2024/codigos-de-categoria__9f694fec.csv,2026-09-25T06:20:01+0000,1484,a7be6a9e70bb6fa8f5d180eee3ab607e,,,2024-09-27T17:01:04.440299,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,3008bb5f-0317-430f-89ce-018b36809b06,Códigos de departamentos,Contiene los códigos y las descripciones de los 19 departamentos del Uruguay utilizados para la presentación de la Declaración Jurada.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/3008bb5f-0317-430f-89ce-018b36809b06/download/departamentos.csv,data-raw/dicose/2024/codigos-de-departamentos__3008bb5f.csv,2026-09-25T06:20:02+0000,292,91288533b80820971ed02ba003fd2ac8,,,2024-09-27T17:02:18.272485,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,16a2c676-7eda-468b-9169-d17de8cb1158,Códigos de especializaciones MGAP,Contienen los códigos y las descripciones de diferentes tipos de especializaciones establecidas por el MGAP para caracterizar a un productor.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/16a2c676-7eda-468b-9169-d17de8cb1158/download/especializacionesmgap.csv,data-raw/dicose/2024/codigos-de-especializaciones-mgap__16a2c676.csv,2026-09-25T06:20:13+0000,133,c906650e22d0d87ee1f473ae473f0c4b,,,2025-04-10T18:48:15.741556,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,cd89dd4f-09e8-42ab-9b22-2dcf256a626d,Códigos de especies,Contienen los códigos y la descripción de las especies utilizadas para la presentación de la Declaración Jurada.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/cd89dd4f-09e8-42ab-9b22-2dcf256a626d/download/especies.csv,data-raw/dicose/2024/codigos-de-especies__cd89dd4f.csv,2026-09-25T06:20:03+0000,129,4b4d0f99493f7576dd9da6032ea29343,,,2024-09-27T17:03:38.744054,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,5158209c-974a-4242-9ed9-8b348f5f9966,Códigos de estratos,Contienen los códigos y la descripción de los estratos para utilizar en la presentación de la Declaración Jurada.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/5158209c-974a-4242-9ed9-8b348f5f9966/download/estratos.csv,data-raw/dicose/2024/codigos-de-estratos__5158209c.csv,2026-09-25T06:20:04+0000,198,4b4207d03199f0984ae23640f6554019,,,2024-09-27T17:05:02.929838,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,d85346b2-ea50-4c0e-b0c3-01f4355aef28,Códigos de giros,Contienen los códigos y la descripción de los giros utilizados en la presentación de la Declaración Jurada.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/d85346b2-ea50-4c0e-b0c3-01f4355aef28/download/giros.csv,data-raw/dicose/2024/codigos-de-giros__d85346b2.csv,2026-09-25T06:20:05+0000,1048,302da3e5293059c40bb4188ad6cd91d1,,,2024-09-27T17:06:22.226086,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,d960b39c-f422-478b-aa2d-f4bdca328926,Códigos de mejoramientos de tierras,Contienen los códigos y la descripción de los tipos de mejoramientos de tierras utilizados en la presentación de la Declaración Jurada.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/d960b39c-f422-478b-aa2d-f4bdca328926/download/mejoramientostierra.csv,data-raw/dicose/2024/codigos-de-mejoramientos-de-tierras__d960b39c.csv,2026-09-25T06:20:06+0000,319,35f5c5d37af8960ab3416c3224d93b71,,,2024-09-27T17:07:45.081181,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,a0c3c658-37b2-4484-af45-6157802b18d3,Códigos de naturalezas jurídicas,Contienen los códigos y las descripciones de las naturalezas jurídicas utilizadas en la presentación de la Declaración Jurada.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/a0c3c658-37b2-4484-af45-6157802b18d3/download/naturalezasjuridicas.csv,data-raw/dicose/2024/codigos-de-naturalezas-juridicas__a0c3c658.csv,2026-09-25T06:20:07+0000,885,78a6af092219c8ba2cba7576584f1833,,,2024-09-27T17:08:53.610696,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,66f3f032-c472-4936-99b1-c089064c6971,Códigos de producciones,Contienen los códigos y las descripciones de los tipos de producción declarada en la presentación de la Declaración Jurada de Lechería.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/66f3f032-c472-4936-99b1-c089064c6971/download/tiposproducciones.csv,data-raw/dicose/2024/codigos-de-producciones__66f3f032.csv,2026-09-25T06:20:10+0000,293,af643b527d036c985f785018537ec69b,,,2024-09-27T17:14:12.970190,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,aafa8bdb-1821-44bd-8fd0-12f14e7cfc70,Códigos de productos,Contienen los códigos y las descripciones de productos declarados en la presentación de la Declaración Jurada de Lechería.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/aafa8bdb-1821-44bd-8fd0-12f14e7cfc70/download/productos.csv,data-raw/dicose/2024/codigos-de-productos__aafa8bdb.csv,2026-09-25T06:20:08+0000,100,ecbea0837019851d73062710b9b5c9a2,,,2024-09-27T17:10:05.696083,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,68c25232-b917-4fda-b8a8-0aab5942c6f6,Códigos de tenencia de tierra,Contienen los códigos y las descripciones de la tenencia de la tierra que se utilizan en la presentación de la Declaración Jurada.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/68c25232-b917-4fda-b8a8-0aab5942c6f6/download/tenenciastierra.csv,data-raw/dicose/2024/codigos-de-tenencia-de-tierra__68c25232.csv,2026-09-25T06:20:09+0000,222,6e9a010e1ce0b17ce20ddc6cf50066b9,,,2024-09-27T17:11:22.937498,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,8b903076-fe70-41c8-8300-93a3d39f44ac,Códigos de tipos de producción MGAP,Contienen los códigos y las descripciones de diferentes tipos de producción establecidos por el MGAP para caracterizar a un productor.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/8b903076-fe70-41c8-8300-93a3d39f44ac/download/tiposproduccionmgap.csv,data-raw/dicose/2024/codigos-de-tipos-de-produccion-mgap__8b903076.csv,2026-09-25T06:20:11+0000,219,7ad09c24b3f80a0da09ca35b38bc17e3,,,2024-09-27T17:15:56.003772,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,1795a749-8d4e-4b80-91b3-be66df9b4abf,Códigos de usos de tierra,Contienen los códigos y las descripciones de los usos de la tierra utilizados en la presentación de la Declaración Jurada.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/1795a749-8d4e-4b80-91b3-be66df9b4abf/download/usostierra.csv,data-raw/dicose/2024/codigos-de-usos-de-tierra__1795a749.csv,2026-09-25T06:20:12+0000,261,edcc630b94a83f40225609f3045f58f4,,,2024-09-27T17:19:20.240457,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,fbc7e057-2dc1-4be3-ad2d-49901d9c07e6,Datos animales,"Contiene los nacimientos, consumos y muertes de animales así como la cantidad de tenedores y animales por especie.",CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/fbc7e057-2dc1-4be3-ad2d-49901d9c07e6/download/datosanimales.csv,data-raw/dicose/2024/datos-animales__fbc7e057.csv,2026-09-25T06:19:49+0000,4205503,ab9b438b72348f5484cd5c737f821ca2,,,2025-04-09T17:12:30.082976,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,107c89c3-11f9-414b-9c3a-62d3276405ff,Datos generales,"Para el ejercicio ganadero, departamento, actividad, etc, detalla cantidad de tenedores, superficie explotada y con destino ganadería, und. ganaderas.",CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/107c89c3-11f9-414b-9c3a-62d3276405ff/download/datosgenerales.csv,data-raw/dicose/2024/datos-generales__107c89c3.csv,2026-09-25T06:19:47+0000,1991206,a111effb9aa7310d5a809d0fff621e8e,,,2025-04-09T12:57:57.306009,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,401fb3b9-5696-46b7-b162-bf3253f89623,Mejoramientos de tierras,"Para el ejercicio ganadero, departamento, actividad, etc. detalla las hectáreas en las que se realizaron mejoras.",CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/401fb3b9-5696-46b7-b162-bf3253f89623/download/datosmejoramientostierra.csv,data-raw/dicose/2024/mejoramientos-de-tierras__401fb3b9.csv,2026-09-25T06:19:56+0000,1079555,b8da1e2e390d8f4768d0afbc59ca0460,,,2025-04-09T17:18:38.308972,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,1d631fa0-2f1c-4ea8-b5ab-a328a79e9af1,Metadatos de animales detallados,Este recurso contiene los metadatos correspondientes a la información detallada de animales declarados por categoría.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/1d631fa0-2f1c-4ea8-b5ab-a328a79e9af1/download/datosanimalesdetallados.csv,data-raw/dicose/2024/metadatos-de-animales-detallados__1d631fa0.csv,2026-09-25T06:19:52+0000,4822,d8182bee2c95b74ecfc2ee2e40aecbd9,,,2025-04-10T18:30:52.485998,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,71aee938-ca11-4cec-a9dd-2b2f15bad50e,Metadatos de códigos de actividades,Este recurso contiene los metadatos de los códigos de actividades.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/71aee938-ca11-4cec-a9dd-2b2f15bad50e/download/actividades.csv,data-raw/dicose/2024/metadatos-de-codigos-de-actividades__71aee938.csv,2026-09-25T06:20:01+0000,239,04ce5261ce6faf9a92dd6cc41b832a5b,,,2025-04-10T18:33:23.418803,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,12a8afff-c9aa-4a9a-a198-633008b140cf,Metadatos de códigos de categoría,Este recurso contiene los metadatos de códigos de categoría.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/12a8afff-c9aa-4a9a-a198-633008b140cf/download/categorias.csv,data-raw/dicose/2024/metadatos-de-codigos-de-categoria__12a8afff.csv,2026-09-25T06:20:02+0000,454,08ecbbe31405339de4483c5fc1937382,,,2025-04-10T18:36:48.552027,2026-06-10T16:32:37.099912
